# Wavelength (um)  Transmission
  1.538000         0.0000
  1.538130         0.0000
  1.538260         0.0000
  1.538390         0.0000
  1.538520         0.0000
  1.538650         0.0000
  1.538780         0.0000
  1.538910         0.0000
  1.539040         0.0000
  1.539170         0.0000
  1.539300         0.0000
  1.539430         0.0000
  1.539560         0.0000
  1.539690         0.0000
  1.539820         0.0000
  1.539950         0.0000
  1.540080         0.0000
  1.540210         0.0000
  1.540340         0.0000
  1.540470         0.0000
  1.540600         0.0000
  1.540730         0.0000
  1.540860         0.0000
  1.540990         0.0000
  1.541120         0.0000
  1.541250         0.0000
  1.541380         1.0000
  1.541510         1.0000
  1.541640         1.0000
  1.541770         1.0000
  1.541900         1.0000
  1.542030         1.0000
  1.542160         1.0000
  1.542290         1.0000
  1.542420         1.0000
  1.542550         1.0000
  1.542680         1.0000
  1.542810         1.0000
  1.542940         1.0000
  1.543070         1.0000
  1.543200         1.0000
  1.543330         1.0000
  1.543460         1.0000
  1.543590         1.0000
  1.543720         1.0000
  1.543850         1.0000
  1.543980         1.0000
  1.544110         1.0000
  1.544240         1.0000
  1.544370         1.0000
  1.544500         1.0000
  1.544630         1.0000
  1.544760         1.0000
  1.544890         1.0000
  1.545020         1.0000
  1.545150         1.0000
  1.545280         1.0000
  1.545410         1.0000
  1.545540         1.0000
  1.545670         1.0000
  1.545800         1.0000
  1.545930         1.0000
  1.546060         1.0000
  1.546190         1.0000
  1.546320         1.0000
  1.546450         1.0000
  1.546580         1.0000
  1.546710         1.0000
  1.546840         1.0000
  1.546970         1.0000
  1.547100         1.0000
  1.547230         1.0000
  1.547360         1.0000
  1.547490         1.0000
  1.547620         1.0000
  1.547750         1.0000
  1.547880         1.0000
  1.548010         1.0000
  1.548140         1.0000
  1.548270         1.0000
  1.548400         1.0000
  1.548530         1.0000
  1.548660         1.0000
  1.548790         1.0000
  1.548920         1.0000
  1.549050         1.0000
  1.549180         1.0000
  1.549310         1.0000
  1.549440         1.0000
  1.549570         1.0000
  1.549700         1.0000
  1.549830         1.0000
  1.549960         1.0000
  1.550090         1.0000
  1.550220         1.0000
  1.550350         1.0000
  1.550480         1.0000
  1.550610         1.0000
  1.550740         1.0000
  1.550870         1.0000
  1.551000         1.0000
  1.551130         1.0000
  1.551260         1.0000
  1.551390         1.0000
  1.551520         1.0000
  1.551650         1.0000
  1.551780         1.0000
  1.551910         1.0000
  1.552040         1.0000
  1.552170         1.0000
  1.552300         1.0000
  1.552430         1.0000
  1.552560         1.0000
  1.552690         1.0000
  1.552820         1.0000
  1.552950         1.0000
  1.553080         1.0000
  1.553210         1.0000
  1.553340         1.0000
  1.553470         1.0000
  1.553600         1.0000
  1.553730         1.0000
  1.553860         1.0000
  1.553990         1.0000
  1.554120         1.0000
  1.554250         1.0000
  1.554380         1.0000
  1.554510         1.0000
  1.554640         1.0000
  1.554770         1.0000
  1.554900         1.0000
  1.555030         1.0000
  1.555160         1.0000
  1.555290         1.0000
  1.555420         1.0000
  1.555550         1.0000
  1.555680         1.0000
  1.555810         1.0000
  1.555940         1.0000
  1.556070         1.0000
