# Wavelength (um)  Transmission
  1.570400         0.0000
  1.570530         0.0000
  1.570660         0.0000
  1.570790         0.0000
  1.570920         0.0000
  1.571050         0.0000
  1.571180         0.0000
  1.571310         0.0000
  1.571440         0.0000
  1.571570         0.0000
  1.571700         0.0000
  1.571830         0.0000
  1.571960         0.0000
  1.572090         0.0000
  1.572220         0.0000
  1.572350         0.0000
  1.572480         0.0000
  1.572610         0.0000
  1.572740         0.0000
  1.572870         0.0000
  1.573000         0.0000
  1.573130         0.0000
  1.573260         0.0000
  1.573390         0.0000
  1.573520         0.0000
  1.573650         0.0000
  1.573780         1.0000
  1.573910         1.0000
  1.574040         1.0000
  1.574170         1.0000
  1.574300         1.0000
  1.574430         1.0000
  1.574560         1.0000
  1.574690         1.0000
  1.574820         1.0000
  1.574950         1.0000
  1.575080         1.0000
  1.575210         1.0000
  1.575340         1.0000
  1.575470         1.0000
  1.575600         1.0000
  1.575730         1.0000
  1.575860         1.0000
  1.575990         1.0000
  1.576120         1.0000
  1.576250         1.0000
  1.576380         1.0000
  1.576510         1.0000
  1.576640         1.0000
  1.576770         1.0000
  1.576900         1.0000
  1.577030         1.0000
  1.577160         1.0000
  1.577290         1.0000
  1.577420         1.0000
  1.577550         1.0000
  1.577680         1.0000
  1.577810         1.0000
  1.577940         1.0000
  1.578070         1.0000
  1.578200         1.0000
  1.578330         1.0000
  1.578460         1.0000
  1.578590         1.0000
  1.578720         1.0000
  1.578850         1.0000
  1.578980         1.0000
  1.579110         1.0000
  1.579240         1.0000
  1.579370         1.0000
  1.579500         1.0000
  1.579630         1.0000
  1.579760         1.0000
  1.579890         1.0000
  1.580020         1.0000
  1.580150         1.0000
  1.580280         1.0000
  1.580410         1.0000
  1.580540         1.0000
  1.580670         1.0000
  1.580800         1.0000
  1.580930         1.0000
  1.581060         1.0000
  1.581190         1.0000
  1.581320         1.0000
  1.581450         1.0000
  1.581580         1.0000
  1.581710         1.0000
  1.581840         1.0000
  1.581970         1.0000
  1.582100         1.0000
  1.582230         1.0000
  1.582360         1.0000
  1.582490         1.0000
  1.582620         1.0000
  1.582750         1.0000
  1.582880         1.0000
  1.583010         1.0000
