# Wavelength (um)  Transmission
  1.148200         0.0000
  1.148330         0.0000
  1.148460         0.0000
  1.148590         0.0000
  1.148720         0.0000
  1.148850         0.0000
  1.148980         0.0000
  1.149110         0.0000
  1.149240         0.0000
  1.149370         0.0000
  1.149500         0.0000
  1.149630         0.0000
  1.149760         0.0000
  1.149890         0.0000
  1.150020         0.0000
  1.150150         0.0000
  1.150280         0.0000
  1.150410         0.0000
  1.150540         0.0000
  1.150670         0.0000
  1.150800         0.0000
  1.150930         0.0000
  1.151060         0.0000
  1.151190         0.0000
  1.151320         0.0000
  1.151450         0.0000
  1.151580         1.0000
  1.151710         1.0000
  1.151840         1.0000
  1.151970         1.0000
  1.152100         1.0000
  1.152230         1.0000
  1.152360         1.0000
  1.152490         1.0000
  1.152620         1.0000
  1.152750         1.0000
  1.152880         1.0000
  1.153010         1.0000
  1.153140         1.0000
  1.153270         1.0000
  1.153400         1.0000
  1.153530         1.0000
  1.153660         1.0000
  1.153790         1.0000
  1.153920         1.0000
  1.154050         1.0000
  1.154180         1.0000
  1.154310         1.0000
  1.154440         1.0000
  1.154570         1.0000
  1.154700         1.0000
  1.154830         1.0000
  1.154960         1.0000
  1.155090         1.0000
  1.155220         1.0000
  1.155350         1.0000
  1.155480         1.0000
  1.155610         1.0000
  1.155740         1.0000
  1.155870         1.0000
  1.156000         1.0000
  1.156130         1.0000
  1.156260         1.0000
  1.156390         1.0000
  1.156520         1.0000
  1.156650         1.0000
  1.156780         1.0000
  1.156910         1.0000
  1.157040         1.0000
  1.157170         1.0000
  1.157300         1.0000
  1.157430         1.0000
  1.157560         1.0000
  1.157690         1.0000
  1.157820         1.0000
  1.157950         1.0000
  1.158080         1.0000
  1.158210         1.0000
  1.158340         1.0000
  1.158470         1.0000
  1.158600         1.0000
  1.158730         1.0000
  1.158860         1.0000
  1.158990         1.0000
  1.159120         1.0000
  1.159250         1.0000
  1.159380         1.0000
  1.159510         1.0000
  1.159640         1.0000
  1.159770         1.0000
  1.159900         1.0000
  1.160030         1.0000
  1.160160         1.0000
  1.160290         1.0000
  1.160420         1.0000
  1.160550         1.0000
  1.160680         1.0000
  1.160810         1.0000
  1.160940         1.0000
  1.161070         1.0000
  1.161200         1.0000
  1.161330         1.0000
  1.161460         1.0000
  1.161590         1.0000
  1.161720         1.0000
  1.161850         1.0000
  1.161980         1.0000
  1.162110         1.0000
  1.162240         1.0000
  1.162370         1.0000
  1.162500         1.0000
  1.162630         1.0000
  1.162760         1.0000
  1.162890         1.0000
  1.163020         1.0000
  1.163150         1.0000
  1.163280         1.0000
  1.163410         1.0000
  1.163540         1.0000
  1.163670         1.0000
  1.163800         1.0000
  1.163930         1.0000
  1.164060         1.0000
  1.164190         1.0000
  1.164320         1.0000
  1.164450         1.0000
  1.164580         1.0000
  1.164710         1.0000
  1.164840         1.0000
  1.164970         1.0000
  1.165100         1.0000
  1.165230         1.0000
  1.165360         1.0000
  1.165490         1.0000
  1.165620         1.0000
  1.165750         1.0000
  1.165880         1.0000
  1.166010         1.0000
  1.166140         1.0000
  1.166270         1.0000
  1.166400         1.0000
  1.166530         1.0000
  1.166660         1.0000
  1.166790         1.0000
  1.166920         1.0000
  1.167050         1.0000
  1.167180         1.0000
  1.167310         1.0000
  1.167440         1.0000
  1.167570         1.0000
  1.167700         1.0000
  1.167830         1.0000
  1.167960         1.0000
  1.168090         1.0000
  1.168220         1.0000
  1.168350         1.0000
  1.168480         1.0000
  1.168610         1.0000
  1.168740         1.0000
  1.168870         1.0000
  1.169000         1.0000
  1.169130         1.0000
  1.169260         1.0000
  1.169390         1.0000
  1.169520         1.0000
  1.169650         1.0000
  1.169780         1.0000
  1.169910         1.0000
  1.170040         1.0000
  1.170170         1.0000
  1.170300         1.0000
  1.170430         1.0000
  1.170560         1.0000
  1.170690         1.0000
  1.170820         1.0000
  1.170950         1.0000
  1.171080         1.0000
  1.171210         1.0000
  1.171340         1.0000
  1.171470         1.0000
  1.171600         1.0000
  1.171730         1.0000
  1.171860         1.0000
  1.171990         1.0000
  1.172120         1.0000
  1.172250         1.0000
  1.172380         1.0000
  1.172510         1.0000
  1.172640         1.0000
  1.172770         1.0000
  1.172900         1.0000
  1.173030         1.0000
  1.173160         1.0000
  1.173290         1.0000
  1.173420         1.0000
  1.173550         1.0000
  1.173680         1.0000
  1.173810         1.0000
  1.173940         1.0000
  1.174070         1.0000
  1.174200         1.0000
  1.174330         1.0000
  1.174460         1.0000
  1.174590         1.0000
  1.174720         1.0000
  1.174850         1.0000
  1.174980         1.0000
  1.175110         1.0000
  1.175240         1.0000
  1.175370         1.0000
  1.175500         1.0000
  1.175630         1.0000
  1.175760         1.0000
  1.175890         1.0000
  1.176020         1.0000
  1.176150         1.0000
  1.176280         1.0000
  1.176410         1.0000
  1.176540         1.0000
  1.176670         1.0000
  1.176800         1.0000
  1.176930         1.0000
  1.177060         1.0000
  1.177190         1.0000
  1.177320         1.0000
  1.177450         1.0000
  1.177580         1.0000
  1.177710         1.0000
  1.177840         1.0000
  1.177970         1.0000
  1.178100         1.0000
  1.178230         1.0000
  1.178360         1.0000
  1.178490         1.0000
  1.178620         1.0000
  1.178750         1.0000
  1.178880         1.0000
  1.179010         1.0000
  1.179140         1.0000
  1.179270         1.0000
  1.179400         1.0000
  1.179530         1.0000
  1.179660         1.0000
  1.179790         1.0000
  1.179920         1.0000
  1.180050         1.0000
  1.180180         1.0000
  1.180310         1.0000
  1.180440         1.0000
  1.180570         1.0000
  1.180700         1.0000
  1.180830         1.0000
  1.180960         1.0000
  1.181090         1.0000
  1.181220         1.0000
  1.181350         1.0000
  1.181480         1.0000
  1.181610         1.0000
  1.181740         1.0000
  1.181870         1.0000
  1.182000         1.0000
  1.182130         1.0000
  1.182260         1.0000
  1.182390         1.0000
  1.182520         1.0000
  1.182650         1.0000
  1.182780         1.0000
  1.182910         1.0000
  1.183040         1.0000
  1.183170         1.0000
  1.183300         1.0000
  1.183430         1.0000
  1.183560         1.0000
  1.183690         1.0000
  1.183820         1.0000
  1.183950         1.0000
  1.184080         0.0000
  1.184210         0.0000
  1.184340         0.0000
  1.184470         0.0000
  1.184600         0.0000
  1.184730         0.0000
  1.184860         0.0000
  1.184990         0.0000
  1.185120         0.0000
  1.185250         0.0000
  1.185380         0.0000
  1.185510         0.0000
  1.185640         0.0000
  1.185770         0.0000
  1.185900         0.0000
  1.186030         0.0000
  1.186160         0.0000
  1.186290         0.0000
  1.186420         0.0000
  1.186550         0.0000
  1.186680         0.0000
  1.186810         0.0000
  1.186940         0.0000
  1.187070         0.0000
  1.187200         0.0000
