# Wavelength (um)  Transmission
  1.360000         0.0000
  1.360150         0.0000
  1.360300         0.0000
  1.360450         0.0000
  1.360600         0.0000
  1.360750         0.0000
  1.360900         0.0000
  1.361050         0.0000
  1.361200         0.0000
  1.361350         0.0000
  1.361500         0.0000
  1.361650         0.0000
  1.361800         0.0000
  1.361950         0.0000
  1.362100         0.0000
  1.362250         0.0000
  1.362400         0.0000
  1.362550         0.0000
  1.362700         0.0000
  1.362850         0.0000
  1.363000         0.0000
  1.363150         0.0000
  1.363300         0.0000
  1.363450         0.0000
  1.363600         0.0000
  1.363750         0.0000
  1.363900         0.0000
  1.364050         0.0000
  1.364200         0.0000
  1.364350         0.0000
  1.364500         0.0000
  1.364650         0.0000
  1.364800         0.0000
  1.364950         0.0000
  1.365100         0.0000
  1.365250         0.0000
  1.365400         0.0000
  1.365550         0.0000
  1.365700         0.0000
  1.365850         0.0000
  1.366000         0.0000
  1.366150         0.0000
  1.366300         0.0000
  1.366450         0.0000
  1.366600         0.0000
  1.366750         0.0000
  1.366900         0.0000
  1.367050         0.0000
  1.367200         0.0000
  1.367350         0.0000
  1.367500         0.0000
  1.367650         0.0000
  1.367800         0.0000
  1.367950         0.0000
  1.368100         0.0000
  1.368250         0.0000
  1.368400         0.0000
  1.368550         0.0000
  1.368700         0.0000
  1.368850         0.0000
  1.369000         0.0000
  1.369150         0.0000
  1.369300         0.0000
  1.369450         0.0000
  1.369600         0.0000
  1.369750         0.0000
  1.369900         0.0000
  1.370050         1.0000
  1.370200         1.0000
  1.370350         1.0000
  1.370500         1.0000
  1.370650         1.0000
  1.370800         1.0000
  1.370950         1.0000
  1.371100         1.0000
  1.371250         1.0000
  1.371400         1.0000
  1.371550         1.0000
  1.371700         1.0000
  1.371850         1.0000
  1.372000         1.0000
  1.372150         1.0000
  1.372300         1.0000
  1.372450         1.0000
  1.372600         1.0000
  1.372750         1.0000
  1.372900         1.0000
  1.373050         1.0000
  1.373200         1.0000
  1.373350         1.0000
  1.373500         1.0000
  1.373650         1.0000
  1.373800         1.0000
  1.373950         1.0000
  1.374100         1.0000
  1.374250         1.0000
  1.374400         1.0000
  1.374550         1.0000
  1.374700         1.0000
  1.374850         1.0000
  1.375000         1.0000
  1.375150         1.0000
  1.375300         1.0000
  1.375450         1.0000
  1.375600         1.0000
  1.375750         1.0000
  1.375900         1.0000
  1.376050         1.0000
  1.376200         1.0000
  1.376350         1.0000
  1.376500         1.0000
  1.376650         1.0000
  1.376800         1.0000
  1.376950         1.0000
  1.377100         1.0000
  1.377250         1.0000
  1.377400         1.0000
  1.377550         1.0000
  1.377700         1.0000
  1.377850         1.0000
  1.378000         1.0000
  1.378150         1.0000
  1.378300         1.0000
  1.378450         1.0000
  1.378600         1.0000
  1.378750         1.0000
  1.378900         1.0000
  1.379050         1.0000
  1.379200         1.0000
  1.379350         1.0000
  1.379500         1.0000
  1.379650         1.0000
  1.379800         1.0000
  1.379950         1.0000
  1.380100         1.0000
  1.380250         1.0000
  1.380400         1.0000
  1.380550         1.0000
  1.380700         1.0000
  1.380850         1.0000
  1.381000         1.0000
  1.381150         1.0000
  1.381300         1.0000
  1.381450         1.0000
  1.381600         1.0000
  1.381750         1.0000
  1.381900         1.0000
  1.382050         1.0000
  1.382200         1.0000
  1.382350         1.0000
  1.382500         1.0000
  1.382650         1.0000
  1.382800         1.0000
  1.382950         1.0000
  1.383100         1.0000
  1.383250         1.0000
  1.383400         1.0000
  1.383550         1.0000
  1.383700         1.0000
  1.383850         1.0000
  1.384000         1.0000
  1.384150         1.0000
  1.384300         1.0000
  1.384450         1.0000
  1.384600         1.0000
  1.384750         1.0000
  1.384900         1.0000
  1.385050         1.0000
  1.385200         1.0000
  1.385350         1.0000
  1.385500         1.0000
  1.385650         1.0000
  1.385800         1.0000
  1.385950         1.0000
  1.386100         1.0000
  1.386250         1.0000
  1.386400         1.0000
  1.386550         1.0000
  1.386700         1.0000
  1.386850         1.0000
  1.387000         1.0000
  1.387150         1.0000
  1.387300         1.0000
  1.387450         1.0000
  1.387600         1.0000
  1.387750         1.0000
  1.387900         1.0000
  1.388050         1.0000
  1.388200         1.0000
  1.388350         1.0000
  1.388500         1.0000
  1.388650         1.0000
  1.388800         1.0000
  1.388950         1.0000
  1.389100         1.0000
  1.389250         1.0000
  1.389400         1.0000
  1.389550         1.0000
  1.389700         1.0000
  1.389850         1.0000
  1.390000         1.0000
  1.390150         1.0000
  1.390300         1.0000
  1.390450         1.0000
  1.390600         1.0000
  1.390750         1.0000
  1.390900         1.0000
  1.391050         1.0000
  1.391200         1.0000
  1.391350         1.0000
  1.391500         1.0000
  1.391650         1.0000
  1.391800         1.0000
  1.391950         1.0000
  1.392100         1.0000
  1.392250         1.0000
  1.392400         1.0000
  1.392550         1.0000
  1.392700         1.0000
  1.392850         1.0000
  1.393000         1.0000
  1.393150         1.0000
  1.393300         1.0000
  1.393450         1.0000
  1.393600         1.0000
  1.393750         1.0000
  1.393900         1.0000
  1.394050         1.0000
  1.394200         1.0000
  1.394350         1.0000
  1.394500         1.0000
  1.394650         1.0000
  1.394800         1.0000
  1.394950         1.0000
  1.395100         1.0000
  1.395250         1.0000
  1.395400         1.0000
  1.395550         1.0000
  1.395700         1.0000
  1.395850         1.0000
  1.396000         1.0000
  1.396150         1.0000
  1.396300         1.0000
  1.396450         1.0000
  1.396600         1.0000
  1.396750         1.0000
  1.396900         1.0000
  1.397050         1.0000
