# Wavelength (um)  Transmission
  1.465000         0.0000
  1.465150         0.0000
  1.465300         0.0000
  1.465450         0.0000
  1.465600         0.0000
  1.465750         0.0000
  1.465900         0.0000
  1.466050         0.0000
  1.466200         0.0000
  1.466350         0.0000
  1.466500         0.0000
  1.466650         0.0000
  1.466800         0.0000
  1.466950         0.0000
  1.467100         0.0000
  1.467250         0.0000
  1.467400         0.0000
  1.467550         0.0000
  1.467700         0.0000
  1.467850         0.0000
  1.468000         0.0000
  1.468150         0.0000
  1.468300         0.0000
  1.468450         0.0000
  1.468600         0.0000
  1.468750         0.0000
  1.468900         0.0000
  1.469050         0.0000
  1.469200         0.0000
  1.469350         0.0000
  1.469500         0.0000
  1.469650         0.0000
  1.469800         0.0000
  1.469950         0.0000
  1.470100         0.0000
  1.470250         0.0000
  1.470400         0.0000
  1.470550         0.0000
  1.470700         0.0000
  1.470850         0.0000
  1.471000         0.0000
  1.471150         0.0000
  1.471300         0.0000
  1.471450         0.0000
  1.471600         0.0000
  1.471750         0.0000
  1.471900         0.0000
  1.472050         0.0000
  1.472200         0.0000
  1.472350         0.0000
  1.472500         0.0000
  1.472650         0.0000
  1.472800         0.0000
  1.472950         0.0000
  1.473100         0.0000
  1.473250         0.0000
  1.473400         0.0000
  1.473550         0.0000
  1.473700         0.0000
  1.473850         0.0000
  1.474000         0.0000
  1.474150         0.0000
  1.474300         0.0000
  1.474450         0.0000
  1.474600         0.0000
  1.474750         0.0000
  1.474900         0.0000
  1.475050         1.0000
  1.475200         1.0000
  1.475350         1.0000
  1.475500         1.0000
  1.475650         1.0000
  1.475800         1.0000
  1.475950         1.0000
  1.476100         1.0000
  1.476250         1.0000
  1.476400         1.0000
  1.476550         1.0000
  1.476700         1.0000
  1.476850         1.0000
  1.477000         1.0000
  1.477150         1.0000
  1.477300         1.0000
  1.477450         1.0000
  1.477600         1.0000
  1.477750         1.0000
  1.477900         1.0000
  1.478050         1.0000
  1.478200         1.0000
  1.478350         1.0000
  1.478500         1.0000
  1.478650         1.0000
  1.478800         1.0000
  1.478950         1.0000
  1.479100         1.0000
  1.479250         1.0000
  1.479400         1.0000
  1.479550         1.0000
  1.479700         1.0000
  1.479850         1.0000
  1.480000         1.0000
  1.480150         1.0000
  1.480300         1.0000
  1.480450         1.0000
  1.480600         1.0000
  1.480750         1.0000
  1.480900         1.0000
  1.481050         1.0000
  1.481200         1.0000
  1.481350         1.0000
  1.481500         1.0000
  1.481650         1.0000
  1.481800         1.0000
  1.481950         1.0000
  1.482100         1.0000
  1.482250         1.0000
  1.482400         1.0000
  1.482550         1.0000
  1.482700         1.0000
  1.482850         1.0000
  1.483000         1.0000
  1.483150         1.0000
  1.483300         1.0000
  1.483450         1.0000
  1.483600         1.0000
  1.483750         1.0000
  1.483900         1.0000
  1.484050         1.0000
  1.484200         1.0000
  1.484350         1.0000
  1.484500         1.0000
  1.484650         1.0000
  1.484800         1.0000
  1.484950         1.0000
  1.485100         1.0000
  1.485250         1.0000
  1.485400         1.0000
  1.485550         1.0000
  1.485700         1.0000
  1.485850         1.0000
  1.486000         1.0000
  1.486150         1.0000
  1.486300         1.0000
  1.486450         1.0000
  1.486600         1.0000
  1.486750         1.0000
  1.486900         1.0000
  1.487050         1.0000
  1.487200         1.0000
  1.487350         1.0000
  1.487500         1.0000
  1.487650         1.0000
  1.487800         1.0000
  1.487950         1.0000
  1.488100         1.0000
  1.488250         1.0000
  1.488400         1.0000
  1.488550         1.0000
  1.488700         1.0000
  1.488850         1.0000
  1.489000         1.0000
  1.489150         1.0000
  1.489300         1.0000
  1.489450         1.0000
  1.489600         1.0000
  1.489750         1.0000
  1.489900         1.0000
  1.490050         1.0000
  1.490200         1.0000
  1.490350         1.0000
  1.490500         1.0000
  1.490650         1.0000
  1.490800         1.0000
  1.490950         1.0000
  1.491100         1.0000
  1.491250         1.0000
  1.491400         1.0000
  1.491550         1.0000
  1.491700         1.0000
  1.491850         1.0000
  1.492000         1.0000
  1.492150         1.0000
  1.492300         1.0000
  1.492450         1.0000
  1.492600         1.0000
  1.492750         1.0000
  1.492900         1.0000
  1.493050         1.0000
  1.493200         1.0000
  1.493350         1.0000
  1.493500         1.0000
  1.493650         1.0000
  1.493800         1.0000
  1.493950         1.0000
  1.494100         1.0000
  1.494250         1.0000
  1.494400         1.0000
  1.494550         1.0000
  1.494700         1.0000
  1.494850         1.0000
  1.495000         1.0000
  1.495150         1.0000
  1.495300         1.0000
  1.495450         1.0000
  1.495600         1.0000
  1.495750         1.0000
  1.495900         1.0000
  1.496050         1.0000
  1.496200         1.0000
  1.496350         1.0000
  1.496500         1.0000
  1.496650         1.0000
  1.496800         1.0000
  1.496950         1.0000
  1.497100         1.0000
  1.497250         1.0000
  1.497400         1.0000
  1.497550         1.0000
  1.497700         1.0000
  1.497850         1.0000
  1.498000         1.0000
  1.498150         1.0000
  1.498300         1.0000
  1.498450         1.0000
  1.498600         1.0000
  1.498750         1.0000
  1.498900         1.0000
  1.499050         1.0000
  1.499200         1.0000
  1.499350         1.0000
  1.499500         1.0000
  1.499650         1.0000
  1.499800         1.0000
  1.499950         1.0000
  1.500100         1.0000
  1.500250         1.0000
  1.500400         1.0000
  1.500550         1.0000
  1.500700         1.0000
  1.500850         1.0000
  1.501000         1.0000
  1.501150         1.0000
  1.501300         1.0000
  1.501450         1.0000
  1.501600         1.0000
  1.501750         1.0000
  1.501900         1.0000
  1.502050         1.0000
  1.502200         1.0000
  1.502350         1.0000
  1.502500         1.0000
  1.502650         1.0000
  1.502800         1.0000
  1.502950         1.0000
