# Wavelength (um)  Transmission
  1.255000         0.0000
  1.255150         0.0000
  1.255300         0.0000
  1.255450         0.0000
  1.255600         0.0000
  1.255750         0.0000
  1.255900         0.0000
  1.256050         0.0000
  1.256200         0.0000
  1.256350         0.0000
  1.256500         0.0000
  1.256650         0.0000
  1.256800         0.0000
  1.256950         0.0000
  1.257100         0.0000
  1.257250         0.0000
  1.257400         0.0000
  1.257550         0.0000
  1.257700         0.0000
  1.257850         0.0000
  1.258000         0.0000
  1.258150         0.0000
  1.258300         0.0000
  1.258450         0.0000
  1.258600         0.0000
  1.258750         0.0000
  1.258900         0.0000
  1.259050         0.0000
  1.259200         0.0000
  1.259350         0.0000
  1.259500         0.0000
  1.259650         0.0000
  1.259800         0.0000
  1.259950         0.0000
  1.260100         0.0000
  1.260250         0.0000
  1.260400         0.0000
  1.260550         0.0000
  1.260700         0.0000
  1.260850         0.0000
  1.261000         0.0000
  1.261150         0.0000
  1.261300         0.0000
  1.261450         0.0000
  1.261600         0.0000
  1.261750         0.0000
  1.261900         0.0000
  1.262050         0.0000
  1.262200         0.0000
  1.262350         0.0000
  1.262500         0.0000
  1.262650         0.0000
  1.262800         0.0000
  1.262950         0.0000
  1.263100         0.0000
  1.263250         0.0000
  1.263400         0.0000
  1.263550         0.0000
  1.263700         0.0000
  1.263850         0.0000
  1.264000         0.0000
  1.264150         0.0000
  1.264300         0.0000
  1.264450         0.0000
  1.264600         0.0000
  1.264750         0.0000
  1.264900         0.0000
  1.265050         1.0000
  1.265200         1.0000
  1.265350         1.0000
  1.265500         1.0000
  1.265650         1.0000
  1.265800         1.0000
  1.265950         1.0000
  1.266100         1.0000
  1.266250         1.0000
  1.266400         1.0000
  1.266550         1.0000
  1.266700         1.0000
  1.266850         1.0000
  1.267000         1.0000
  1.267150         1.0000
  1.267300         1.0000
  1.267450         1.0000
  1.267600         1.0000
  1.267750         1.0000
  1.267900         1.0000
  1.268050         1.0000
  1.268200         1.0000
  1.268350         1.0000
  1.268500         1.0000
  1.268650         1.0000
  1.268800         1.0000
  1.268950         1.0000
  1.269100         1.0000
  1.269250         1.0000
  1.269400         1.0000
  1.269550         1.0000
  1.269700         1.0000
  1.269850         1.0000
  1.270000         1.0000
  1.270150         1.0000
  1.270300         1.0000
  1.270450         1.0000
  1.270600         1.0000
  1.270750         1.0000
  1.270900         1.0000
  1.271050         1.0000
  1.271200         1.0000
  1.271350         1.0000
  1.271500         1.0000
  1.271650         1.0000
  1.271800         1.0000
  1.271950         1.0000
  1.272100         1.0000
  1.272250         1.0000
  1.272400         1.0000
  1.272550         1.0000
  1.272700         1.0000
  1.272850         1.0000
  1.273000         1.0000
  1.273150         1.0000
  1.273300         1.0000
  1.273450         1.0000
  1.273600         1.0000
  1.273750         1.0000
  1.273900         1.0000
  1.274050         1.0000
  1.274200         1.0000
  1.274350         1.0000
  1.274500         1.0000
  1.274650         1.0000
  1.274800         1.0000
  1.274950         1.0000
  1.275100         1.0000
  1.275250         1.0000
  1.275400         1.0000
  1.275550         1.0000
  1.275700         1.0000
  1.275850         1.0000
  1.276000         1.0000
  1.276150         1.0000
  1.276300         1.0000
  1.276450         1.0000
  1.276600         1.0000
  1.276750         1.0000
  1.276900         1.0000
  1.277050         1.0000
  1.277200         1.0000
  1.277350         1.0000
  1.277500         1.0000
  1.277650         1.0000
  1.277800         1.0000
  1.277950         1.0000
  1.278100         1.0000
  1.278250         1.0000
  1.278400         1.0000
  1.278550         1.0000
  1.278700         1.0000
  1.278850         1.0000
  1.279000         1.0000
  1.279150         1.0000
  1.279300         1.0000
  1.279450         1.0000
  1.279600         1.0000
  1.279750         1.0000
  1.279900         1.0000
  1.280050         1.0000
  1.280200         1.0000
  1.280350         1.0000
  1.280500         1.0000
  1.280650         1.0000
  1.280800         1.0000
  1.280950         1.0000
  1.281100         1.0000
  1.281250         1.0000
  1.281400         1.0000
  1.281550         1.0000
  1.281700         1.0000
  1.281850         1.0000
  1.282000         1.0000
  1.282150         1.0000
  1.282300         1.0000
  1.282450         1.0000
  1.282600         1.0000
  1.282750         1.0000
  1.282900         1.0000
  1.283050         1.0000
  1.283200         1.0000
  1.283350         1.0000
  1.283500         1.0000
  1.283650         1.0000
  1.283800         1.0000
  1.283950         1.0000
  1.284100         1.0000
  1.284250         1.0000
  1.284400         1.0000
  1.284550         1.0000
  1.284700         1.0000
  1.284850         1.0000
  1.285000         1.0000
  1.285150         1.0000
  1.285300         1.0000
  1.285450         1.0000
  1.285600         1.0000
  1.285750         1.0000
  1.285900         1.0000
  1.286050         1.0000
  1.286200         1.0000
  1.286350         1.0000
  1.286500         1.0000
  1.286650         1.0000
  1.286800         1.0000
  1.286950         1.0000
  1.287100         1.0000
  1.287250         1.0000
  1.287400         1.0000
  1.287550         1.0000
  1.287700         1.0000
  1.287850         1.0000
  1.288000         1.0000
  1.288150         1.0000
  1.288300         1.0000
  1.288450         1.0000
  1.288600         1.0000
  1.288750         1.0000
  1.288900         1.0000
  1.289050         1.0000
  1.289200         1.0000
  1.289350         1.0000
  1.289500         1.0000
  1.289650         1.0000
  1.289800         1.0000
  1.289950         1.0000
  1.290100         1.0000
  1.290250         1.0000
  1.290400         1.0000
  1.290550         1.0000
  1.290700         1.0000
  1.290850         1.0000
  1.291000         1.0000
  1.291150         1.0000
  1.291300         1.0000
  1.291450         1.0000
  1.291600         1.0000
  1.291750         1.0000
  1.291900         1.0000
  1.292050         1.0000
  1.292200         1.0000
  1.292350         1.0000
  1.292500         1.0000
  1.292650         1.0000
  1.292800         1.0000
