# Wavelength (um)  Transmission
  1.278200         0.0000
  1.278330         0.0000
  1.278460         0.0000
  1.278590         0.0000
  1.278720         0.0000
  1.278850         0.0000
  1.278980         0.0000
  1.279110         0.0000
  1.279240         0.0000
  1.279370         0.0000
  1.279500         0.0000
  1.279630         0.0000
  1.279760         0.0000
  1.279890         0.0000
  1.280020         0.0000
  1.280150         0.0000
  1.280280         0.0000
  1.280410         0.0000
  1.280540         0.0000
  1.280670         0.0000
  1.280800         0.0000
  1.280930         0.0000
  1.281060         0.0000
  1.281190         0.0000
  1.281320         0.0000
  1.281450         0.0000
  1.281580         1.0000
  1.281710         1.0000
  1.281840         1.0000
  1.281970         1.0000
  1.282100         1.0000
  1.282230         1.0000
  1.282360         1.0000
  1.282490         1.0000
  1.282620         1.0000
  1.282750         1.0000
  1.282880         1.0000
  1.283010         1.0000
  1.283140         1.0000
  1.283270         1.0000
  1.283400         1.0000
  1.283530         1.0000
  1.283660         1.0000
  1.283790         1.0000
  1.283920         1.0000
  1.284050         1.0000
  1.284180         1.0000
  1.284310         1.0000
  1.284440         1.0000
  1.284570         1.0000
  1.284700         1.0000
  1.284830         1.0000
  1.284960         1.0000
  1.285090         1.0000
  1.285220         1.0000
  1.285350         1.0000
  1.285480         1.0000
  1.285610         1.0000
  1.285740         1.0000
  1.285870         1.0000
  1.286000         1.0000
  1.286130         1.0000
  1.286260         1.0000
  1.286390         1.0000
  1.286520         1.0000
  1.286650         1.0000
  1.286780         1.0000
  1.286910         1.0000
  1.287040         1.0000
  1.287170         1.0000
  1.287300         1.0000
  1.287430         1.0000
  1.287560         1.0000
  1.287690         1.0000
  1.287820         1.0000
  1.287950         1.0000
  1.288080         1.0000
  1.288210         1.0000
  1.288340         1.0000
  1.288470         1.0000
  1.288600         1.0000
  1.288730         1.0000
  1.288860         1.0000
  1.288990         1.0000
  1.289120         1.0000
  1.289250         1.0000
  1.289380         1.0000
  1.289510         1.0000
  1.289640         1.0000
  1.289770         1.0000
  1.289900         1.0000
  1.290030         1.0000
  1.290160         1.0000
  1.290290         1.0000
  1.290420         1.0000
  1.290550         1.0000
  1.290680         1.0000
  1.290810         1.0000
  1.290940         1.0000
  1.291070         1.0000
  1.291200         1.0000
  1.291330         1.0000
  1.291460         1.0000
  1.291590         1.0000
  1.291720         1.0000
  1.291850         1.0000
  1.291980         1.0000
  1.292110         1.0000
  1.292240         1.0000
  1.292370         1.0000
  1.292500         1.0000
  1.292630         1.0000
  1.292760         1.0000
  1.292890         1.0000
  1.293020         1.0000
  1.293150         1.0000
  1.293280         1.0000
  1.293410         1.0000
  1.293540         1.0000
  1.293670         1.0000
  1.293800         1.0000
  1.293930         1.0000
  1.294060         1.0000
  1.294190         1.0000
  1.294320         1.0000
  1.294450         1.0000
  1.294580         1.0000
  1.294710         1.0000
  1.294840         1.0000
  1.294970         1.0000
  1.295100         1.0000
  1.295230         1.0000
  1.295360         1.0000
  1.295490         1.0000
  1.295620         1.0000
  1.295750         1.0000
  1.295880         1.0000
  1.296010         1.0000
  1.296140         1.0000
  1.296270         1.0000
  1.296400         1.0000
  1.296530         1.0000
  1.296660         1.0000
  1.296790         1.0000
  1.296920         1.0000
  1.297050         1.0000
  1.297180         1.0000
  1.297310         1.0000
  1.297440         1.0000
  1.297570         1.0000
  1.297700         1.0000
  1.297830         1.0000
  1.297960         1.0000
  1.298090         1.0000
  1.298220         1.0000
  1.298350         1.0000
  1.298480         1.0000
  1.298610         1.0000
  1.298740         1.0000
  1.298870         1.0000
  1.299000         1.0000
  1.299130         1.0000
  1.299260         1.0000
  1.299390         1.0000
  1.299520         1.0000
  1.299650         1.0000
  1.299780         1.0000
  1.299910         1.0000
  1.300040         1.0000
  1.300170         1.0000
  1.300300         1.0000
  1.300430         1.0000
  1.300560         1.0000
  1.300690         1.0000
  1.300820         1.0000
  1.300950         1.0000
  1.301080         1.0000
  1.301210         1.0000
  1.301340         1.0000
  1.301470         1.0000
  1.301600         1.0000
  1.301730         1.0000
  1.301860         1.0000
  1.301990         1.0000
  1.302120         1.0000
  1.302250         1.0000
  1.302380         1.0000
  1.302510         1.0000
  1.302640         1.0000
  1.302770         1.0000
  1.302900         1.0000
  1.303030         1.0000
  1.303160         1.0000
  1.303290         1.0000
  1.303420         1.0000
  1.303550         1.0000
  1.303680         1.0000
  1.303810         1.0000
  1.303940         1.0000
  1.304070         1.0000
  1.304200         1.0000
  1.304330         1.0000
  1.304460         1.0000
  1.304590         1.0000
  1.304720         1.0000
  1.304850         1.0000
  1.304980         1.0000
  1.305110         1.0000
  1.305240         1.0000
  1.305370         1.0000
  1.305500         1.0000
  1.305630         1.0000
  1.305760         1.0000
  1.305890         1.0000
  1.306020         1.0000
  1.306150         1.0000
  1.306280         1.0000
  1.306410         1.0000
  1.306540         1.0000
  1.306670         1.0000
  1.306800         1.0000
  1.306930         1.0000
  1.307060         1.0000
  1.307190         1.0000
  1.307320         1.0000
  1.307450         1.0000
