# Wavelength (um)  Transmission
  1.310600         0.0000
  1.310730         0.0000
  1.310860         0.0000
  1.310990         0.0000
  1.311120         0.0000
  1.311250         0.0000
  1.311380         0.0000
  1.311510         0.0000
  1.311640         0.0000
  1.311770         0.0000
  1.311900         0.0000
  1.312030         0.0000
  1.312160         0.0000
  1.312290         0.0000
  1.312420         0.0000
  1.312550         0.0000
  1.312680         0.0000
  1.312810         0.0000
  1.312940         0.0000
  1.313070         0.0000
  1.313200         0.0000
  1.313330         0.0000
  1.313460         0.0000
  1.313590         0.0000
  1.313720         0.0000
  1.313850         0.0000
  1.313980         1.0000
  1.314110         1.0000
  1.314240         1.0000
  1.314370         1.0000
  1.314500         1.0000
  1.314630         1.0000
  1.314760         1.0000
  1.314890         1.0000
  1.315020         1.0000
  1.315150         1.0000
  1.315280         1.0000
  1.315410         1.0000
  1.315540         1.0000
  1.315670         1.0000
  1.315800         1.0000
  1.315930         1.0000
  1.316060         1.0000
  1.316190         1.0000
  1.316320         1.0000
  1.316450         1.0000
  1.316580         1.0000
  1.316710         1.0000
  1.316840         1.0000
  1.316970         1.0000
  1.317100         1.0000
  1.317230         1.0000
  1.317360         1.0000
  1.317490         1.0000
  1.317620         1.0000
  1.317750         1.0000
  1.317880         1.0000
  1.318010         1.0000
  1.318140         1.0000
  1.318270         1.0000
  1.318400         1.0000
  1.318530         1.0000
  1.318660         1.0000
  1.318790         1.0000
  1.318920         1.0000
  1.319050         1.0000
  1.319180         1.0000
  1.319310         1.0000
  1.319440         1.0000
  1.319570         1.0000
  1.319700         1.0000
  1.319830         1.0000
  1.319960         1.0000
  1.320090         1.0000
  1.320220         1.0000
  1.320350         1.0000
  1.320480         1.0000
  1.320610         1.0000
  1.320740         1.0000
  1.320870         1.0000
  1.321000         1.0000
  1.321130         1.0000
  1.321260         1.0000
  1.321390         1.0000
  1.321520         1.0000
  1.321650         1.0000
  1.321780         1.0000
  1.321910         1.0000
  1.322040         1.0000
  1.322170         1.0000
  1.322300         1.0000
  1.322430         1.0000
  1.322560         1.0000
  1.322690         1.0000
  1.322820         1.0000
  1.322950         1.0000
  1.323080         1.0000
  1.323210         1.0000
  1.323340         1.0000
  1.323470         1.0000
  1.323600         1.0000
  1.323730         1.0000
  1.323860         1.0000
  1.323990         1.0000
  1.324120         1.0000
  1.324250         1.0000
  1.324380         1.0000
  1.324510         1.0000
  1.324640         1.0000
  1.324770         1.0000
  1.324900         1.0000
  1.325030         1.0000
  1.325160         1.0000
  1.325290         1.0000
  1.325420         1.0000
  1.325550         1.0000
  1.325680         1.0000
  1.325810         1.0000
  1.325940         1.0000
  1.326070         1.0000
  1.326200         1.0000
  1.326330         1.0000
  1.326460         1.0000
  1.326590         1.0000
  1.326720         1.0000
  1.326850         1.0000
  1.326980         1.0000
  1.327110         1.0000
  1.327240         1.0000
  1.327370         1.0000
  1.327500         1.0000
  1.327630         1.0000
  1.327760         1.0000
  1.327890         1.0000
  1.328020         1.0000
  1.328150         1.0000
  1.328280         1.0000
  1.328410         1.0000
  1.328540         1.0000
  1.328670         1.0000
  1.328800         1.0000
  1.328930         1.0000
  1.329060         1.0000
  1.329190         1.0000
  1.329320         1.0000
  1.329450         1.0000
  1.329580         1.0000
  1.329710         1.0000
  1.329840         1.0000
  1.329970         1.0000
  1.330100         1.0000
  1.330230         1.0000
  1.330360         1.0000
  1.330490         1.0000
  1.330620         1.0000
  1.330750         1.0000
  1.330880         1.0000
  1.331010         1.0000
  1.331140         1.0000
  1.331270         1.0000
  1.331400         1.0000
  1.331530         1.0000
  1.331660         1.0000
  1.331790         1.0000
  1.331920         1.0000
  1.332050         1.0000
  1.332180         1.0000
  1.332310         1.0000
  1.332440         1.0000
  1.332570         1.0000
  1.332700         1.0000
  1.332830         1.0000
  1.332960         1.0000
  1.333090         1.0000
  1.333220         1.0000
  1.333350         1.0000
  1.333480         1.0000
  1.333610         1.0000
  1.333740         1.0000
  1.333870         1.0000
  1.334000         1.0000
  1.334130         1.0000
  1.334260         1.0000
  1.334390         1.0000
  1.334520         1.0000
  1.334650         1.0000
  1.334780         1.0000
  1.334910         1.0000
  1.335040         1.0000
  1.335170         1.0000
  1.335300         1.0000
  1.335430         1.0000
  1.335560         1.0000
  1.335690         1.0000
  1.335820         1.0000
  1.335950         1.0000
  1.336080         1.0000
  1.336210         1.0000
  1.336340         1.0000
  1.336470         1.0000
  1.336600         1.0000
  1.336730         1.0000
  1.336860         1.0000
  1.336990         1.0000
  1.337120         1.0000
  1.337250         1.0000
  1.337380         1.0000
  1.337510         1.0000
  1.337640         1.0000
  1.337770         1.0000
  1.337900         1.0000
  1.338030         1.0000
  1.338160         1.0000
  1.338290         1.0000
  1.338420         1.0000
  1.338550         1.0000
  1.338680         1.0000
  1.338810         1.0000
  1.338940         1.0000
  1.339070         1.0000
  1.339200         1.0000
  1.339330         1.0000
  1.339460         1.0000
  1.339590         1.0000
  1.339720         1.0000
  1.339850         1.0000
  1.339980         1.0000
  1.340110         1.0000
  1.340240         1.0000
  1.340370         1.0000
  1.340500         1.0000
  1.340630         1.0000
  1.340760         1.0000
  1.340890         1.0000
  1.341020         1.0000
  1.341150         1.0000
  1.341280         1.0000
  1.341410         1.0000
  1.341540         1.0000
  1.341670         1.0000
  1.341800         1.0000
  1.341930         1.0000
  1.342060         1.0000
  1.342190         1.0000
  1.342320         1.0000
  1.342450         1.0000
  1.342580         1.0000
  1.342710         1.0000
  1.342840         1.0000
  1.342970         1.0000
  1.343100         1.0000
  1.343230         1.0000
  1.343360         1.0000
  1.343490         1.0000
  1.343620         1.0000
  1.343750         1.0000
  1.343880         1.0000
  1.344010         1.0000
  1.344140         1.0000
  1.344270         1.0000
  1.344400         1.0000
  1.344530         1.0000
  1.344660         1.0000
  1.344790         1.0000
  1.344920         1.0000
