# Wavelength (um)  Transmission
  1.180700         0.0000
  1.180830         0.0000
  1.180960         0.0000
  1.181090         0.0000
  1.181220         0.0000
  1.181350         0.0000
  1.181480         0.0000
  1.181610         0.0000
  1.181740         0.0000
  1.181870         0.0000
  1.182000         0.0000
  1.182130         0.0000
  1.182260         0.0000
  1.182390         0.0000
  1.182520         0.0000
  1.182650         0.0000
  1.182780         0.0000
  1.182910         0.0000
  1.183040         0.0000
  1.183170         0.0000
  1.183300         0.0000
  1.183430         0.0000
  1.183560         0.0000
  1.183690         0.0000
  1.183820         0.0000
  1.183950         0.0000
  1.184080         1.0000
  1.184210         1.0000
  1.184340         1.0000
  1.184470         1.0000
  1.184600         1.0000
  1.184730         1.0000
  1.184860         1.0000
  1.184990         1.0000
  1.185120         1.0000
  1.185250         1.0000
  1.185380         1.0000
  1.185510         1.0000
  1.185640         1.0000
  1.185770         1.0000
  1.185900         1.0000
  1.186030         1.0000
  1.186160         1.0000
  1.186290         1.0000
  1.186420         1.0000
  1.186550         1.0000
  1.186680         1.0000
  1.186810         1.0000
  1.186940         1.0000
  1.187070         1.0000
  1.187200         1.0000
  1.187330         1.0000
  1.187460         1.0000
  1.187590         1.0000
  1.187720         1.0000
  1.187850         1.0000
  1.187980         1.0000
  1.188110         1.0000
  1.188240         1.0000
  1.188370         1.0000
  1.188500         1.0000
  1.188630         1.0000
  1.188760         1.0000
  1.188890         1.0000
  1.189020         1.0000
  1.189150         1.0000
  1.189280         1.0000
  1.189410         1.0000
  1.189540         1.0000
  1.189670         1.0000
  1.189800         1.0000
  1.189930         1.0000
  1.190060         1.0000
  1.190190         1.0000
  1.190320         1.0000
  1.190450         1.0000
  1.190580         1.0000
  1.190710         1.0000
  1.190840         1.0000
  1.190970         1.0000
  1.191100         1.0000
  1.191230         1.0000
  1.191360         1.0000
  1.191490         1.0000
  1.191620         1.0000
  1.191750         1.0000
  1.191880         1.0000
  1.192010         1.0000
  1.192140         1.0000
  1.192270         1.0000
  1.192400         1.0000
  1.192530         1.0000
  1.192660         1.0000
  1.192790         1.0000
  1.192920         1.0000
  1.193050         1.0000
  1.193180         1.0000
  1.193310         1.0000
  1.193440         1.0000
  1.193570         1.0000
  1.193700         1.0000
  1.193830         1.0000
  1.193960         1.0000
  1.194090         1.0000
  1.194220         1.0000
  1.194350         1.0000
  1.194480         1.0000
  1.194610         1.0000
  1.194740         1.0000
  1.194870         1.0000
  1.195000         1.0000
  1.195130         1.0000
  1.195260         1.0000
  1.195390         1.0000
  1.195520         1.0000
  1.195650         1.0000
  1.195780         1.0000
  1.195910         1.0000
  1.196040         1.0000
  1.196170         1.0000
  1.196300         1.0000
  1.196430         1.0000
  1.196560         1.0000
  1.196690         1.0000
  1.196820         1.0000
  1.196950         1.0000
  1.197080         1.0000
  1.197210         1.0000
  1.197340         1.0000
  1.197470         1.0000
  1.197600         1.0000
  1.197730         1.0000
  1.197860         1.0000
  1.197990         1.0000
  1.198120         1.0000
  1.198250         1.0000
  1.198380         1.0000
  1.198510         1.0000
  1.198640         1.0000
  1.198770         1.0000
  1.198900         1.0000
  1.199030         1.0000
  1.199160         1.0000
  1.199290         1.0000
  1.199420         1.0000
  1.199550         1.0000
  1.199680         1.0000
  1.199810         1.0000
  1.199940         1.0000
